"HumanGene","2021_Nature_Kamber_Ramos_macrophage_posscore","2021_Nature_Kamber_Ramos_macrophage_posrank","2021_Nature_Kamber_Ramos_macrophage_negscore","2021_Nature_Kamber_Ramos_macrophage_negrank"
"OR56B3P",0.024207,2010,0.073571,4212
"OR56B4",0.011952,1205,0.3514,11614
"OR5A1",0.024571,2033,0.1528,6938
"OR5A2",0.086059,5040,0.33961,11350
"OR5AC1",0.96345,19461,0.10053,5179
"OR5AC2",0.19972,8747,0.76393,17257
"OR5AK2",0.013126,1291,0.71127,16659
"OR5AL1",0.095557,5393,0.52133,14212
"OR5AN1",0.82397,18052,0.8346,18143
"OR5AP2",0.53891,14738,0.082616,4552
"OR5AR1",0.0087736,944,0.18622,7841
"OR5AS1",0.28306,10570,0.015801,1520
"OR5AU1",0.25677,10002,0.86404,18511
"OR5B12",0.45174,13577,0.33634,11263
"OR5B17",0.35796,12034,0.039846,2770
"OR5B2",0.055102,3715,0.21751,8579
"OR5B21",0.011932,1203,0.54949,14618
"OR5B3",0.0015488,300,0.37225,12023
"OR5C1",0.55877,15023,0.88692,18667
"OR5D13",0.17828,8124,0.55587,14719
"OR5D14",0.35128,11894,0.079842,4463
"OR5D16",0.030538,2357,0.61982,15702
"OR5D18",0.24981,9850,0.75066,17075
"OR5F1",0.68042,16686,0.74148,16964
"OR5G3",0.059546,3944,0.97755,19793
"OR5H1",0.079602,4782,0.53042,14351
"OR5H14",0.26825,10261,0.37407,12056
"OR5H15",0.95795,19368,0.081771,4533
"OR5H2",0.61531,15798,0.1518,6906
"OR5H6",0.4936,14139,0.30871,10678
"OR5H8P",0.42671,13226,0.2935,10347
"OR5I1",0.33069,11502,0.37907,12161
"OR5J2",0.13955,6918,0.17051,7455
"OR5K1",0.42239,13172,0.77654,17411
"OR5K2",0.24832,9812,0.83281,18114
"OR5K3",0.039497,2876,0.27345,9882
"OR5K4",0.27119,10319,0.1924,7983
"OR5L1",0.12632,6447,0.99752,20357
"OR5L2",0.029885,2316,0.30786,10656
"OR5M1",0.24362,9713,0.058864,3661
"OR5M10",0.017424,1624,0.44674,13077
"OR5M11",0.76408,17442,0.38092,12192
"OR5M3",0.027771,2211,0.57862,15070
"OR5M8",0.014266,1373,0.21697,8565
"OR5M9",0.90053,18840,0.71897,16731
"OR5P2",0.081695,4868,0.12569,6074
"OR5P3",0.14425,7071,0.30404,10578
"OR5R1",0.28185,10532,0.74365,16985
"OR5T1",0.10907,5850,0.9798,19870
"OR5T2",0.063567,4134,0.037527,2651
"OR5T3",0.98335,19879,0.010094,1163
